產品編號,品名,口味/顏色,大小,規格-數量,品牌,進貨人/廠商,規格,計量單位,標準進價,售價A,售價B,建議售價,主類別,次類別,內部類別,備註,,(廠商名稱),品名規格,,
1C0044049,黑糖粒子,350g,,,新韋譽實業有限公司(萬榮),350g,箱,箱,2000,0,0,0,其他,黑糖,,,,新韋譽實業有限公司(萬榮),黑糖粒子/350g/20入*箱,,
1C0044050,黑糖,新韋譽,,,新韋譽實業有限公司(萬榮),新韋譽,10入*件,件,1230,1350,1350,1400,其他,黑糖,,,,新韋譽實業有限公司(萬榮),黑糖/新韋譽/3K*10入*件,,
1C0044051,細砂,台糖,,,新韋譽實業有限公司(萬榮),新韋譽,新韋譽*40入*箱,箱,690,720,730,740,其他,細砂,,,,新韋譽實業有限公司(萬榮),細砂/台糖/500g/新韋譽/40入*箱,,
1C0044052,細砂,新韋譽,,,新韋譽實業有限公司(萬榮),新韋譽,20入*箱,箱,0,0,0,0,其他,細砂,,,,新韋譽實業有限公司(萬榮),細砂/新韋譽/1K*20入*箱,,
1C0044053,二砂,新韋譽,,,新韋譽實業有限公司(萬榮),新韋譽,20入*箱,箱,580,620,630,650,其他,二砂,,,,新韋譽實業有限公司(萬榮),二砂/新韋譽/1k*20入*箱,,
1C0044054,細砂,新韋譽,,,新韋譽實業有限公司(萬榮),新韋譽,20入*包,包,0,0,0,0,其他,細砂,,,,新韋譽實業有限公司(萬榮),細砂/新韋譽/1K*20入*包,,
1C0044055,二砂,新韋譽,,,新韋譽實業有限公司(萬榮),新韋譽,20入*包,包,29,35,35,35,其他,二砂,,,,新韋譽實業有限公司(萬榮),二砂/新韋譽/1k*20入*包,,
1C0044058,薑母茶,新韋譽,,,新韋譽實業有限公司(萬榮),新韋譽,12包入*箱,箱,800,860,860,900,其他,茶水奶,,,,新韋譽實業有限公司(萬榮),薑母茶/新韋譽/400g*12包入*箱,,
1C0044059,薑茶便利包,200g,,,新韋譽實業有限公司(萬榮),200g,包,包,90,0,0,100,其他,茶水奶,,,,新韋譽實業有限公司(萬榮),薑茶便利包/200g/10入裝*包,,
1C0044060,薑茶便利包20入裝,包,,,新韋譽實業有限公司(萬榮),,,包,180,0,0,200,其他,茶水奶,,,,新韋譽實業有限公司(萬榮),薑茶便利包20入裝*包,,
1C0044061,薑母茶,新韋譽,,,新韋譽實業有限公司(萬榮),新韋譽,包,包,67,80,80,85,其他,沖泡類,,,,新韋譽實業有限公司(萬榮),薑母茶/新韋譽/400g*包,,
1C0044062,細砂,新韋譽,,,新韋譽實業有限公司(萬榮),新韋譽,40入*箱,箱,760,810,820,840,其他,細砂,,,,新韋譽實業有限公司(萬榮),細砂/新韋譽/500g*40入*箱,,
1C0044063,二砂,小太陽,,,新韋譽實業有限公司(萬榮),新韋譽,25k*袋,袋,545,600,620,650,其他,二砂,,,,新韋譽實業有限公司(萬榮),二砂/小太陽/新韋譽/25k*袋,,
1C0044065,冰糖,紅粗,,,新韋譽實業有限公司(萬榮),新韋譽,3K*10包入*包,包,150,175,175,180,其他,冰糖,,,,新韋譽實業有限公司(萬榮),冰糖/紅粗/新韋譽/3K*10包入*包,,
1C0044066,冰糖,紅粗,,,新韋譽實業有限公司(萬榮),新韋譽,3K*10包入*件,箱,1500,1700,1700,1800,其他,冰糖,,,,新韋譽實業有限公司(萬榮),冰糖/紅粗/新韋譽/3K*10包入*件,,
1C0044067,二砂,新韋譽,,,新韋譽實業有限公司(萬榮),新韋譽,箱,箱,630,680,680,700,其他,二砂,,,,新韋譽實業有限公司(萬榮),二砂/新韋譽/500克*箱,,
1C0044068,二砂,蜜朋,,,新韋譽實業有限公司(萬榮),新韋譽,50K*包,包,740,0,0,0,其他,二砂,,,,新韋譽實業有限公司(萬榮),二砂/蜜朋/新韋譽/50K*包,,
1C0044069,二砂,進口,,,新韋譽實業有限公司(萬榮),新韋譽,50K*袋,袋,1200,1250,1270,1300,其他,二砂,,,,新韋譽實業有限公司(萬榮),二砂/進口/新韋譽/50K*袋,,
1C0044070,二砂,台糖精製,,,新韋譽實業有限公司(萬榮),新韋譽,25K*包,包,720,780,800,850,其他,特砂,,,,新韋譽實業有限公司(萬榮),二砂/台糖精製/新韋譽/25K*包,,
1C0044071,果糖,甘蔗液糖,,,新韋譽實業有限公司(萬榮),新韋譽,25K*桶,桶,735,780,780,800,其他,果糖,,,,新韋譽實業有限公司(萬榮),果糖/甘蔗液糖/新韋譽/25K*桶,,
1C0044072,二砂,泰國,,,新韋譽實業有限公司(萬榮),新韋礜,50K*袋,袋,1150,1200,1220,1250,其他,二砂,,,,新韋譽實業有限公司(萬榮),二砂/泰國/新韋礜/50K*袋,,
1C0044073,冬瓜茶,信誼,,,新韋譽實業有限公司(萬榮),新韋譽,6K*袋,袋,285,310,320,330,其他,茶水奶,,,,新韋譽實業有限公司(萬榮),冬瓜茶/信誼/新韋譽/6K*袋,,
1C0044074,冬瓜茶(冬瓜塊),新韋譽,,,新韋譽實業有限公司(萬榮),新韋譽,袋,袋,290,310,310,320,其他,茶水奶,,,,新韋譽實業有限公司(萬榮),冬瓜茶(冬瓜塊)/新韋譽/6K*袋,,
1C0045001,好炸油,美食家,,,永權(油)商行,永權,18L*桶,桶,750,510,510,540,其他,油類,,,,永權(油)商行,好炸油/美食家/永權/18L*桶,,
1C0045002,沙拉油,台糖,,,永權(油)商行,永權,18L*桶,桶,650,620,620,650,其他,油類,,,,永權(油)商行,沙拉油/台糖/永權/18L*桶,,
1C0045003,沙拉油,泰山,,,永權(油)商行,永權,18L*桶,桶,870,900,900,930,其他,油類,,,,永權(油)商行,沙拉油/泰山/永權/18L*桶,,
1C0045004,沙拉油,福壽,,,永權(油)商行,永權,18L*桶,桶,790,810,820,830,其他,油類,,,,永權(油)商行,沙拉油/福壽/永權/18L*桶,,
1C0045005,芥花油,永權,,,永權(油)商行,永權,桶,桶,700,0,0,720,其他,油類,,,,永權(油)商行,芥花油/永權/18L*桶,,
1C0045006,花生油,福壽,,,永權(油)商行,永權,2L*桶,桶,190,210,210,220,其他,油類,,,,永權(油)商行,花生油/福壽/永權/2L*桶,,
1C0045007,花生油,福壽,,,永權(油)商行,永權,2L*6入*箱,箱,1140,1200,1220,1240,其他,油類,,,,永權(油)商行,花生油/福壽/永權/2L*6入*箱,,
1C0045008,紅豆,信芳,,,永權(油)商行,永權,進口*斤,斤,46,0,0,0,其他,豆類,,,,永權(油)商行,紅豆/信芳/永權/進口*斤,,
1C0045009,紅豆,信芳,,,永權(油)商行,永權,進口*包,包,1900,2000,2000,2050,其他,豆類,,,,永權(油)商行,紅豆/信芳/永權/進口*包,,
1C0045010,香油,福壽,,,永權(油)商行,永權,3L*桶,桶,242,260,260,270,其他,油類,,,,永權(油)商行,香油/福壽/永權/3L*桶,,
1C0045011,香油,福壽,,,永權(油)商行,永權,3L*6入*箱,箱,1450,1520,1530,1560,其他,油類,,,,永權(油)商行,香油/福壽/永權/3L*6入*箱,,
1C0045012,耐炸油,永權,,,永權(油)商行,永權,桶,桶,540,0,0,590,其他,油類,,,,永權(油)商行,耐炸油/永權/泰山*桶,,
1C0045013,麻油,福壽,,,永權(油)商行,永權,3L*6入*桶,桶,495,530,540,550,其他,油類,,,,永權(油)商行,麻油/福壽/永權/3L*6入*桶,,
1C0045014,麻油,福壽,,,永權(油)商行,永權,3L*6入*箱,箱,2970,3200,3250,3300,其他,油類,,,,永權(油)商行,麻油/福壽/永權/3L*6入*箱,,
1C0045015,麻油,福壽,,,永權(油)商行,1斤,1斤*12入*瓶,瓶,208.3,230,230,250,其他,油類,,,,永權(油)商行,麻油/福壽/永權/1斤/12入*瓶,,
1C0045016,麻油,福壽,,,永權(油)商行,1斤,1斤*12入*箱,箱,2500,1920,1920,1920,其他,油類,,,,永權(油)商行,麻油/福壽/永權/1斤/12入*箱,,
1C0045019,沙拉油,福壽,,,永權(油)商行,永權,0.6L*瓶,瓶,42,47,47,50,其他,油類,,,,永權(油)商行,沙拉油/福壽/永權/0.6L*瓶,,
1C0045020,豬油,永權,,,永權(油)商行,,,桶,930,0,0,960,其他,油類,,,,永權(油)商行,豬油/永權*桶,,
1C0045021,沙拉油,福壽,,,永權(油)商行,永權,3L*6入*瓶,瓶,140,150,150,160,其他,油類,,,,永權(油)商行,沙拉油/福壽/永權/3L*6入*瓶,,
1C0045022,沙拉油,福壽,,,永權(油)商行,永權,3L*6入*箱,箱,840,900,900,920,其他,油類,,,,永權(油)商行,沙拉油/福壽/永權/3L*6入*箱***,,
1C0045024,沙拉油,福壽,,,永權(油)商行,永權,0.6L*12入*箱,箱,500,530,540,550,其他,油類,,,,永權(油)商行,沙拉油/福壽/永權/0.6L*12入*箱,,
1C0045025,黃豆,非基改,,,永權(油)商行,永權,30k*袋,袋,930,980,980,1000,其他,豆類,,,,永權(油)商行,黃豆/非基改/永權/30k*袋,,
1C0045026,耐炸油,美食家,,,永權(油)商行,永權,18L*桶,桶,490,580,580,590,其他,油類,,,,永權(油)商行,耐炸油/美食家/永權/18L*桶,,
1C0045027,沙拉油,美食家,,,永權(油)商行,永權,18L*桶,桶,755,770,770,780,其他,油類,,,,永權(油)商行,沙拉油/美食家/永權/18L*桶,,
1C0045028,紅豆,信芳本產,,,永權(油)商行,永權,50斤*袋,袋,2400,0,0,0,其他,豆類,,,,永權(油)商行,紅豆/信芳本產/永權/50斤*袋,,
1C0045029,紅豆,信芳本產,,,永權(油)商行,信芳本產,斤,斤,48,0,0,0,其他,豆類,,,,永權(油)商行,紅豆/信芳本產/永權*斤,,
1C0045030,香油,健味,,,永權(油)商行,健味,箱,箱,1050,0,0,0,其他,油類,,,,永權(油)商行,香油/健味/永權*箱,,
1C0045031,醬油,金蘭,,,永權(油)商行,1550g,1550g*6入*箱,醬油,515,0,0,0,其他,醬油,,,,永權(油)商行,醬油/金蘭/永權/1550g/6入*箱,,
1C0045032,沙拉油,美食家,,,永權(油)商行,2.6L,永權*6入*箱,箱,550,600,600,620,其他,油類,,,,永權(油)商行,沙拉油/美食家/2.6L/永權*6入*箱,,
1C0045033,沙拉油,美食家,,,永權(油)商行,2.6L,永權*6入*罐,罐,92,0,0,0,其他,油類,,,,永權(油)商行,沙拉油/美食家/2.6L/永權*6入*罐,,
1C0045034,紅豆,澳洲,,,永權(油)商行,永權,50斤*袋,袋,2000,0,0,0,其他,豆類,,,,永權(油)商行,紅豆/澳洲/永權/50斤*袋,,
1C0045035,紅豆,澳洲,,,永權(油)商行,永權,50斤*斤,斤,40,0,0,0,其他,豆類,,,,永權(油)商行,紅豆/澳洲/永權/50斤*斤,,
1C0045036,耐炸油,永權,,,永權(油)商行,永權,桶,桶,490,0,0,0,其他,油類,,,,永權(油)商行,耐炸油/永權/福壽*桶,,
1C0045037,芝麻香油,福壽,,,永權(油)商行,福壽,12罐*箱,箱,2100,0,0,0,其他,油類,,,,永權(油)商行,芝麻香油/福壽/永權500g*12罐*箱,,
1C0045038,芝麻香油,福壽,,,永權(油)商行,福壽,12罐*罐,罐,175,0,0,0,其他,油類,,,,永權(油)商行,芝麻香油/福壽/永權500g*12罐*罐,,
1C0045039,太白粉,風車,,,永權(油)商行,風車,袋,袋,1200,0,0,0,其他,澱粉,,,,永權(油)商行,太白粉/風車/永權 25K*袋,,
1C0045040,麻油,福壽,,,永權(油)商行,永權,500g*12瓶入*瓶,瓶,190,220,220,230,其他,油類,,,,永權(油)商行,麻油/福壽/永權/500g*12瓶入*瓶,,
1C0045041,麻油,福壽,,,永權(油)商行,永權,500g*12瓶入*箱,箱,2280,2460,2460,2520,其他,油類,,,,永權(油)商行,麻油/福壽/永權/500g*12瓶入*箱,,
1C0045042,太白粉,青線馬鈴薯粉,,,永權(油)商行,永權,25K*包,包,1220,1260,1260,1300,其他,澱粉,,,,永權(油)商行,太白粉/青線馬鈴薯粉/永權/25K*包,,
1C0046002,辣油(辣椒油),燈燦,,,日陞食品有限公司(和信),日陞,6入*桶,桶,250,270,270,280,其他,油類,,,,日陞食品有限公司(和信),辣油(辣椒油)/燈燦/日陞/6入*桶,,
1C0046006,梅林辣醬油,日陞,,,日陞食品有限公司(和信),日陞,瓶,瓶,43.75,0,50,50,其他,醬油,,,,日陞食品有限公司(和信),梅林辣醬油/日陞/24入*瓶,,
1C0046007,梅林辣醬油,日陞,,,日陞食品有限公司(和信),日陞,箱,箱,1050,1100,1100,1100,其他,醬油,,,,日陞食品有限公司(和信),梅林辣醬油/日陞/24入*箱,,
1C0046008,黑麻油,燈燦,,,日陞食品有限公司(和信),日陞,黃邊*日陞*3K*6入*桶,桶,800,850,880,900,其他,油類,,,,日陞食品有限公司(和信),黑麻油/燈燦/上純/黃邊/日陞/3K*6入*桶,,
1C0046009,黑麻油,燈燦,,,日陞食品有限公司(和信),日陞,黃邊*日陞*3K*6入*箱,箱,4800,5000,5100,5200,其他,油類,,,,日陞食品有限公司(和信),黑麻油/燈燦/上純/黃邊/日陞/3K*6入*箱,,
1C0046010,辣油(辣椒油),燈燦,,,日陞食品有限公司(和信),日陞,6入*箱,箱,1500,1560,1560,1580,其他,油類,,,,日陞食品有限公司(和信),辣油(辣椒油)/燈燦/日陞/6入*箱,,
1C0046011,鳳梨角,好媽媽,,,日陞食品有限公司(和信),日陞,6入*箱,箱,0,0,0,0,其他,罐頭,,,,日陞食品有限公司(和信),鳳梨角/好媽媽/日陞/6入*箱,,
1C0046012,鳳梨角,好媽媽,,,日陞食品有限公司(和信),日陞,6入*罐,罐,0,0,0,0,其他,罐頭,,,,日陞食品有限公司(和信),鳳梨角/好媽媽/日陞/6入*罐,,
1C0046013,醬油,龜甲萬,,,日陞食品有限公司(和信),日陞,4入*桶,桶,272,290,300,300,其他,醬油,,,,日陞食品有限公司(和信),醬油/龜甲萬/日陞/4入*桶,,
1C0046014,醬油,龜甲萬,,,日陞食品有限公司(和信),日陞,4入*箱,箱,1120,1150,1160,1160,其他,醬油,,,,日陞食品有限公司(和信),醬油/龜甲萬/日陞/4入*箱,,
1C0046015,一心豆花粉,日陞,,,日陞食品有限公司(和信),日陞,包,包,15,20,20,22,其他,點心粉,,,,日陞食品有限公司(和信),一心豆花粉/日陞/80g*包,,
1C0046016,一心豆花粉,日陞(80g,,,日陞食品有限公司(和信),,封,封,149,160,170,180,其他,點心粉,,,,日陞食品有限公司(和信),一心豆花粉/日陞(80g*10包入)*封,,
1C0046017,一心豆花粉,日陞(80g,,,日陞食品有限公司(和信),,10封*箱,箱,1490,1550,1570,1600,其他,點心粉,,,,日陞食品有限公司(和信),一心豆花粉/日陞(80g*10包入)*10封*箱,,
1C0046018,太白粉,風車,,,日陞食品有限公司(和信),風車,斤,斤,31,40,40,40,其他,澱粉,,,,日陞食品有限公司(和信),太白粉/風車/日陞*斤,,
1C0046019,太白粉,風車,,,日陞食品有限公司(和信),日陞,25K*袋,袋,1300,1350,1350,1380,其他,澱粉,,,,日陞食品有限公司(和信),太白粉/風車/日陞/25K*袋,,
1C0046020,太白粉,黃冬筍,,,日陞食品有限公司(和信),黃冬筍,斤,斤,23,30,30,30,其他,澱粉,,,,日陞食品有限公司(和信),太白粉/黃冬筍/日陞*斤,,
1C0046021,太白粉,黃冬筍,,,日陞食品有限公司(和信),日陞,20K*袋,袋,850,920,920,950,其他,澱粉,,,,日陞食品有限公司(和信),太白粉/黃冬筍/日陞/20K*袋,,
1C0046022,日光瓜,日陞,,,日陞食品有限公司(和信),日陞,箱,箱,1320,1380,1380,1400,其他,罐頭,,,,日陞食品有限公司(和信),日光瓜/日陞/48罐*箱,,
1C0046023,日光瓜,日陞,,,日陞食品有限公司(和信),日陞,罐,罐,27.5,30,30,35,其他,罐頭,,,,日陞食品有限公司(和信),日光瓜/日陞/48罐*罐,,
1C0046024,玉成粉,日陞,,,日陞食品有限公司(和信),,,包,750,0,0,800,其他,澱粉,,,,日陞食品有限公司(和信),玉成粉/日陞*包,,
1C0046025,地瓜粉,藍冬筍,,,日陞食品有限公司(和信),豆花粉,日陞20K*包,包,1130,1220,1220,1270,其他,澱粉,,,,日陞食品有限公司(和信),地瓜粉/藍冬筍/豆花粉/日陞20K*包,,
1C0046026,米粉,超級,,,日陞食品有限公司(和信),日陞,40包*箱,箱,800,850,850,880,其他,米粉,,,,日陞食品有限公司(和信),米粉/超級/日陞/40包*箱,,
1C0046027,西谷米,日陞,,,日陞食品有限公司(和信),,,斤,23.4,30,30,30,其他,雜糧,,,,日陞食品有限公司(和信),西谷米/日陞*斤,,
1C0046028,西谷米,日陞,,,日陞食品有限公司(和信),日陞,包,包,780,830,850,880,其他,雜糧,,,,日陞食品有限公司(和信),西谷米/日陞/20K*包,,
1C0046029,沙拉油,台糖,,,日陞食品有限公司(和信),日陞,600ml*12入*箱,箱,480,520,520,550,其他,油類,,,,日陞食品有限公司(和信),沙拉油/台糖/日陞/600ml*12入*箱,,
1C0046030,沙拉油,台糖,,,日陞食品有限公司(和信),日陞,2L*9入*箱,箱,990,0,0,950,其他,油類,,,,日陞食品有限公司(和信),沙拉油/台糖/日陞/2L*9入*箱,,
1C0046031,沙拉油,美食家,,,日陞食品有限公司(和信),日陞,18L*桶,桶,800,820,820,840,其他,油類,,,,日陞食品有限公司(和信),沙拉油/美食家/日陞/18L*桶,,
1C0046032,味精,味全高鮮,,,日陞食品有限公司(和信),日陞,日陞*1K*盒,盒,190,210,210,220,其他,味精,,,,日陞食品有限公司(和信),味精/味全高鮮/白菜味素/日陞/1K*盒,,
1C0046033,味精,味全高鮮,,,日陞食品有限公司(和信),日陞,日陞*1K*12入*箱,箱,2280,2400,2400,2500,其他,味精,,,,日陞食品有限公司(和信),味精/味全高鮮/白菜味素/日陞/1K*12入*箱***,,
1C0046034,味精,味全高鮮,,,日陞食品有限公司(和信),日陞,日陞*1K*盒,盒,163,180,185,190,其他,味精,,,,日陞食品有限公司(和信),味精/味全高鮮/番茄味素/日陞/1K*盒***,,
1C0046035,味精,味全高鮮,,,日陞食品有限公司(和信),日陞,日陞*1K*12入*箱,箱,1950,2050,2050,2150,其他,味精,,,,日陞食品有限公司(和信),味精/味全高鮮/番茄味素/日陞/1K*12入*箱***,,
1C0046036,芥茉椒鹽粉(芥末椒鹽粉),松井,,,日陞食品有限公司(和信),日陞,150g*包,包,55,60,60,65,調味料,調味粉,,,,日陞食品有限公司(和信),芥茉椒鹽粉(芥末椒鹽粉)/松井/日陞/150g*包,,
1C0046037,油膏,千萬金,,,日陞食品有限公司(和信),千萬金,桶,桶,75,0,0,85,其他,油膏,,,,日陞食品有限公司(和信),油膏/千萬金/日陞*桶,,
1C0046038,年糕紙,厚玻璃紙,,,日陞食品有限公司(和信),日陞,20張*封,封,124,140,140,150,其他,包裝袋,,,,日陞食品有限公司(和信),年糕紙/厚玻璃紙/日陞/20張*封,,
1C0046039,年糕紙,厚玻璃紙,,,日陞食品有限公司(和信),厚玻璃紙,張,張,6.2,8,8,10,其他,包裝袋,,,,日陞食品有限公司(和信),年糕紙/厚玻璃紙/日陞*張,,
1C0046042,耐炸油,美食家,,,日陞食品有限公司(和信),日陞,18L*桶,桶,800,820,820,840,其他,油類,,,,日陞食品有限公司(和信),耐炸油/美食家/日陞/18L*桶,,
1C0046043,香油,燈燦,,,日陞食品有限公司(和信),日陞,3L*桶,桶,238.3,260,260,270,其他,油類,,,,日陞食品有限公司(和信),香油/燈燦/日陞/3L*桶,,
1C0046044,香油,燈燦,,,日陞食品有限公司(和信),日陞,3L*6入*箱,箱,1430,1500,1500,1540,其他,油類,,,,日陞食品有限公司(和信),香油/燈燦/日陞/3L*6入*箱,,
1C0046045,烏醋,工研,,,日陞食品有限公司(和信),日陞,日陞*4入*桶,桶,173,190,195,200,其他,醋,,,,日陞食品有限公司(和信),烏醋/工研/5L/日陞/4入*桶,,
1C0046046,烏醋,工研,,,日陞食品有限公司(和信),日陞,日陞*4入*箱,箱,690,740,750,760,其他,醋,,,,日陞食品有限公司(和信),烏醋/工研/5L/日陞/4入*箱,,
1C0046047,烤酥油,台糖,,,日陞食品有限公司(和信),日陞,2L*9入*箱,箱,990,1040,1050,1080,其他,油類,,,,日陞食品有限公司(和信),烤酥油/台糖/日陞/2L*9入*箱,,
1C0046048,細砂,台糖,,,日陞食品有限公司(和信),日陞,500g*40入*箱,箱,660,700,710,730,其他,細砂,,,,日陞食品有限公司(和信),細砂/台糖/日陞/500g*40入*箱,,
1C0046049,魚露,廣生,,,日陞食品有限公司(和信),日陞,500g*12入*箱,箱,410,450,450,470,其他,調味液,,,,日陞食品有限公司(和信),魚露/廣生/日陞/500g*12入*箱,,
1C0046050,魚露,廣生,,,日陞食品有限公司(和信),日陞,500g*罐,罐,34.2,40,45,45,其他,調味液,,,,日陞食品有限公司(和信),魚露/廣生/日陞/500g*罐,,
1C0046051,棕櫚油,美食家,,,日陞食品有限公司(和信),美食家,桶,桶,0,0,0,0,其他,油類,,,,日陞食品有限公司(和信),棕櫚油/美食家/日陞*桶,,
1C0046052,黃豆,康品,,,日陞食品有限公司(和信),康品,斤,斤,0,0,0,0,其他,豆類,,,,日陞食品有限公司(和信),黃豆/康品/日陞*斤,,
1C0046053,黃豆,康品,,,日陞食品有限公司(和信),日陞,30K*包,包,610,640,650,680,其他,豆類,,,,日陞食品有限公司(和信),黃豆/康品/日陞/30K*包,,
1C0046054,黑糖,寶山,,,日陞食品有限公司(和信),日陞,20入*包,包,22,27,27,30,其他,黑糖,,,,日陞食品有限公司(和信),黑糖/寶山/日陞/20入*包,,
1C0046055,黑糖,寶山,,,日陞食品有限公司(和信),日陞,20入*箱,箱,440,480,480,500,其他,黑糖,,,,日陞食品有限公司(和信),黑糖/寶山/日陞/20入*箱,,
1C0046056,黑糖,寶山,,,日陞食品有限公司(和信),日陞,日陞*30K*袋,袋,1170,1220,1250,1280,其他,黑糖,,,,日陞食品有限公司(和信),黑糖/寶山/PS/日陞/30K*袋,,
1C0046057,精鹽,日陞,,,日陞食品有限公司(和信),日陞,包,包,14,18,18,20,其他,鹽,,,,日陞食品有限公司(和信),精鹽/日陞/1K*包,,
1C0046058,精鹽,日陞,,,日陞食品有限公司(和信),日陞,24入*袋,袋,335,350,370,370,其他,鹽,,,,日陞食品有限公司(和信),精鹽/日陞/1K*24入*袋,,
1C0046059,散鹽,日陞,,,日陞食品有限公司(和信),日陞,包,包,180,210,210,220,其他,鹽,,,,日陞食品有限公司(和信),散鹽/日陞/25K*包,,
1C0046060,鳳梨片,東和好媽媽,,,日陞食品有限公司(和信),日陞,12入*箱,箱,400,440,450,450,其他,罐頭,,,,日陞食品有限公司(和信),鳳梨片/東和好媽媽/日陞/12入*箱,,
